-1.7433551183	-5.0641883935	38.0806371819
-0.6066515614	-5.5887931972	35.3267397334
0.5349497029	-7.2829923115	36.8766401331
-1.7810974741	-8.9251295738	34.9587527995
-0.2583122465	-10.0826386907	31.4106901368
0.5192691905	-10.9862099864	28.5410858103
0.1384199472	-8.1899286983	26.4724723352
4.373424844	-13.8630259942	31.9928682113
7.4812962013	-9.0708663985	34.1688213701
3.5875413579	-5.0951228597	43.2953999717
3.5167488676	-1.5067022977	41.8140817379
2.7437090385	1.7715554214	38.7702686262
1.4043480197	1.6985429614	39.1009088875
2.0251599096	-1.5556908263	40.1138597402
-1.8914718611	2.4923563158	34.5708493225
-1.0008818554	0.5551959508	19.8294102718
-0.9381366898	-2.9072849195	10.1296515111
2.0189168392	-5.4337715442	10.5247983013
